StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	CardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable
20000304	Sister - Berserk	When religions lost their appeal, churches started to use bionic robots to preach instead of humans. The "Sister" is still performing her duties.			111					1								4	80	1	0		60	20					4	200101028		201104					20	50	3						1	3												4	1							2			Rectangle			1	2	3		
20000401	Rosetta - Stable	In the cold Siberian boreal forest, the ARU "Forest Guard" Constructs are defending the last frontier.			8					1								1	50	1	0		50	20					1	200101025		201101					20	50	3						1	3												4	1							2			Rectangle			1	2	3		
20000402	Rosetta - Overload	In the cold Siberian boreal forest, the ARU "Forest Guard" Constructs are defending the last frontier.			8					1								2	60	1	0		50	20					2	200101026		201102					20	50	3						1	3												4	1							2			Rectangle			1	2	3		
20000403	Rosetta - Haywire	In the cold Siberian boreal forest, the ARU "Forest Guard" Constructs are defending the last frontier.			8					1								3	70	1	0		60	20					3	200101027		201103					20	50	3						1	3												4	1							2			Rectangle			1	2	3		
20000404	Rosetta - Berserk	In the cold Siberian boreal forest, the ARU "Forest Guard" Constructs are defending the last frontier.			8					1								4	80	1	0		60	20					4	200101028		201104					20	50	3						1	3												4	1							2			Rectangle			1	2	3		
20000405	Rosetta - Overclock	In the cold Siberian boreal forest, the ARU "Forest Guard" Constructs are defending the last frontier.			8					1								5	80	1	0		60	20					4	200101028		201104					20	50	3						1	3												4	1							2			Rectangle			1	2	3		
10030402	Terminal	Hassen gave you a priority mission. Before joining Strike Hawk, you need to retrieve the Constructs in the subway station with Gray Raven.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								2	60		1		50																10							3												2	1								1		Square	10000		1	2	3		
10030403	Driven by Instinct	Tifa was also one of the "new variants". How the Corrupted suddenly gained the ability to think was still unknown, but they quickly occupied the subway station after she was gone.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								3	60		1		50			10030402													10							3												2	1								1		Square	10001		1	2	3		
10030404	Good Samaritan	The Corrupted significantly impacted the retrieval of Constructs. Gray Raven decided to split into two groups; one would continue working on the retrieval, while the other would focus on fighting the Corrupted.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab05.png		104					1								4	60		1		50			10030403													10							3												2	1								1		Rectangle	10002		1	2	3		
10030501	Trespassing	Operation Portal was run by Strike Hawk. After joining forces with them, Gray Raven was assigned the task of scouting in the Estate where the portal was located.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								5	62		1		50			10030404													10							3												2	1								1		Square	10003		1	2	3		
10030502	Traps	After scouting, Gray Raven's next task is night patrol.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								6	62		1		50			10030501													10							3												2	1								1		Square	10004		1	2	3		
10030503	Final Warning	Operation Portal is about to start. Gray Raven and Strike Hawk will launch a joint attack on the Estate.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png		104					1								7	62		1		50			10030502													10							3												2	1								1		Square	10005		1	2	3		
10030504	Take Caution	A new variant, along with many Corrupted reinforcements, suddenly appeared in the Estate. Defeat the new variant and evacuate ASAP.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0302.png		104					1								8	62		1		50			10030503													10							3												2	1								1		Rectangle	10006		1	2	3		
10030602	A Twisted Hobby	The operation has started again. Gray Raven will distract the enemy so Strike Hawk can infiltrate the Estate.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								10	64		1		50			10030504													10							3												2	1								1		Square	10007		1	2	3		
10030603	Loyalty	To attract as much firepower as possible, Gray Raven decided to enter the Estate building.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								11	64		1		50			10030602													10							3												2	1								1		Square	10008		1	2	3		
10030604	A New Seed	For some unknown reason, Gray Raven lost contact with Strike Hawk. The priority now is to get out of this place.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0303.png		104					1								12	64		1		50			10030603													10							3												2	1								1		Rectangle	10009		1	2	3		
10040401	Night Escape	Strike Hawk suffered a heavy loss, so Kamui was reassigned to Gray Raven, whose last task here is to establish a safe zone.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0401.png		104					1								1	66		1		50			10030604													10							3												2	1								1		Rectangle	10010		1	2	3		
10040402	Elimination	Cover Lee so he could set up the Iso-Device outside the Estate and hence establish a safe route between the base and the portal.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								2	66		1		50			10040401													10							3												2	1								1		Square	10011		1	2	3		
10040403	Broken Chain	A siren suddenly went off in the Estate. Check it out and ensure the portal is safe.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								3	66		1		50			10040402													10							3												2	1								1		Square	10012		1	2	3		
10040404	Zack	Turned out it was some Corrupted that triggered the safety robots. Destroy the Corrupted and the robots.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0402.png		104					1								4	66		1		50			10040403													10							3												2	1								1		Rectangle	10013		1	2	3		
10040501	Raging Sand	The portal was tampered by Roland and failed to send you to the designated location. After some discussion, you decided to walk there.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								5	68		1		50			10040404													10							3												2	1								1		Square	10014		1	2	3		
10040502	Panic Dive	Kamui seemed to have this desert's information. Gray Raven headed toward the desert base for supplies and Construct maintenance.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								6	68		1		50			10040501													10							3												2	1								1		Square	10015		1	2	3		
10040503	The Forsaken	The desert base was under attack of the Corrupted. Defeat them to protect the base.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0403.png		104					1								7	68		1		50			10040502													10							3												2	1								1		Rectangle	10016		1	2	3		
10040504	Reinforcement	Gray Raven was met with some uninvited guests who called themselves the "Forsaken", and was attacked by one of the male Constructs.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								8	68		1		50			10040503													10							3												2	1								1		Square	10017		1	2	3		
10040601	None Shall Pass	The "Forsaken" Constructs seemed to know Lucia and Kamui. Gray Raven set off once again to seize the base and find out the truth.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab04.png		104					1								9	70		1		50			10040504													10							3												2	1								1		Rectangle	10018		1	2	3		
10040602	Silent Night	The mysterious Construct who clearly disliked humans appeared again. He was upset by Gray Raven as they were taking orders from you. A battle is imminent.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								10	70		1		50			10040601													10							3												2	1								1		Square	10019		1	2	3		
10040603	Noises	The male Construct took advantage of the Corrupted's habits and got them to attack Gray Raven. Lucia seemed to have recalled something during the battle though...?	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		104					1								11	70		1		50			10040602													10							3												2	1								1		Square	10020		1	2	3		
10040604	Battle in Temple	The enemy Construct's name was Watanabe. But before Lucia could recall more, a type of enemy named "Guardian" started to attack...	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0404.png		104					1								12	70		1		50			10040603													10							3												2	1								1		Rectangle	10021		1	2	3		
30030101	Camu				111					1								1			0																									3													1										Rectangle			1	2	3		
30030102	Riot				111					1								1			0																									3													1										Rectangle			1	2	3		
30030103	Camu				111					1								1			0																									3													1										Rectangle			1	2	3		
30030104	Riot				111					1								1			0																									3													1										Rectangle			1	2	3		
30030105	Camu				111					1								1			0																									3													1										Rectangle			1	2	3		
30030106	Riot				111					1								1			0																									3													1										Rectangle			1	2	3		
30030201	Sister				111					1								1			0																									3													1							2			Rectangle			1	2	3		
30030202	Osiris				111					1								1			0																									3													1							2			Rectangle			1	2	3		
30030203	Sister				111					1								1			0																									3													1							2			Rectangle			1	2	3		
30030204	Osiris				111					1								1			0																									3													1							2			Rectangle			1	2	3		
30030205	Sister				111					1								1			0																									3													1							2			Rectangle			1	2	3		
30030206	Osiris				111					1								1			0																									3													1							2			Rectangle			1	2	3		
30030601	Nightmare Rescue - 1				104					1								1			0																									3													1										Rectangle			1	2	3		
30030602	Nightmare Rescue - 2				104					1								1			0																									3													1										Rectangle			1	2	3		
30030603	Nightmare Rescue - 3				104					1								1			0																									3													1										Rectangle			1	2	3		
30030604	Nightmare Rescue - 4				104					1								1			0																									3													1										Rectangle			1	2	3		
30030605	Nightmare Rescue - 5				104					1								1			0																									3													1										Rectangle			1	2	3		
30030606	Nightmare Stage - 6				104					1								1			0																									3													1										Rectangle			1	2	3		
30130101	Different Plans	Liv seemed to be troubled by something lately. After some discussion, Lucia explained everything...	Assets/Product/Texture/Image/UiFubenChristmas/UiFubenChristmasImg1.png		101		20001			1								1	1		0																					1	1180211			3	Defeat all the Corrupted.	Carefully consider the choice of Constructs.								1		2	1									2	Square			1	2	3		
30130102	Mysterious Helper	To prepare a secret Christmas celebration for Liv, other Gray Raven members and the commandant started to take action. They also met a great helper.	Assets/Product/Texture/Image/UiFubenChristmas/UiFubenChristmasImg1.png		101		20001			1								2	1		0					30130101																1	1180212			3	Defeat all the Corrupted.	Carefully consider the choice of Constructs.								1		2	1									2	Square			1	2	3		
